start_time,datetime,reserve,reserve_usd
1736632800000,2025-01-11 22:00:00,123513.31532061,11700064770.323072
1736636400000,2025-01-11 23:00:00,123494.47558629,11689178041.065945
1736640000000,2025-01-12 00:00:00,123498.7925754,11677631013.454082
1736643600000,2025-01-12 01:00:00,123468.58722957,11666361284.47485
1736647200000,2025-01-12 02:00:00,123417.33272989,11674441165.190935
1736650800000,2025-01-12 03:00:00,123445.47786429,11668855657.145811
1736654400000,2025-01-12 04:00:00,123450.72593897,11671489136.229809
1736658000000,2025-01-12 05:00:00,123451.92900951,11667916055.09245
1736661600000,2025-01-12 06:00:00,123463.55821095,11650352906.677814
1736665200000,2025-01-12 07:00:00,123459.93569132,11637856674.004856
1736668800000,2025-01-12 08:00:00,123449.05056537,11622105697.466196
1736672400000,2025-01-12 09:00:00,123457.15003461,11587568665.657097
1736676000000,2025-01-12 10:00:00,123460.55556725,11600825464.029814
1736679600000,2025-01-12 11:00:00,123457.58990201,11631185694.330862
1736683200000,2025-01-12 12:00:00,123458.7965436,11640931551.113811
1736686800000,2025-01-12 13:00:00,123460.82490685,11685455909.480556
1736690400000,2025-01-12 14:00:00,123505.50111841,11722388295.572296
1736694000000,2025-01-12 15:00:00,123536.20344265,11743144953.384754
1736697600000,2025-01-12 16:00:00,123516.96471719,11715004607.088575
1736701200000,2025-01-12 17:00:00,123531.59892823,11754679134.206257
1736704800000,2025-01-12 18:00:00,123532.26634561,11736792279.219189
1736708400000,2025-01-12 19:00:00,123534.03337329,11682071381.44862
1736712000000,2025-01-12 20:00:00,123531.94669687,11685451795.839008
1736715600000,2025-01-12 21:00:00,123530.90096545,11664241642.59257
1736719200000,2025-01-12 22:00:00,123546.73373868,11597615899.23874
1736722800000,2025-01-12 23:00:00,123573.10293634,11662033481.380651
1736726400000,2025-01-13 00:00:00,123593.15171774,11726725603.803425
1736730000000,2025-01-13 01:00:00,123630.76187316,11629378272.158651
1736733600000,2025-01-13 02:00:00,123546.30724834,11618050892.97194
1736737200000,2025-01-13 03:00:00,123541.10171154,11648584978.933908
1736740800000,2025-01-13 04:00:00,123567.69691515,11688700337.757458
1736744400000,2025-01-13 05:00:00,123573.10822684,11625010188.771872
1736748000000,2025-01-13 06:00:00,123627.66758694,11653064011.618343
1736751600000,2025-01-13 07:00:00,123607.34002958,11593266320.71758
1736755200000,2025-01-13 08:00:00,123632.33071463,11528819525.868628
1736758800000,2025-01-13 09:00:00,123649.05810871,11480606726.543837
1736762400000,2025-01-13 10:00:00,124107.97694192,11361905671.678131
1736766000000,2025-01-13 11:00:00,124212.37149458,11315972386.838337
1736769600000,2025-01-13 12:00:00,124247.26774912,11279973066.75017
1736773200000,2025-01-13 13:00:00,124119.13975744,11344387013.417154
1736776800000,2025-01-13 14:00:00,123934.11193765,11347830837.607616
1736780400000,2025-01-13 15:00:00,123776.34023429,11413268330.897167
1736784000000,2025-01-13 16:00:00,123695.60598548,11353530034.672075
1736787600000,2025-01-13 17:00:00,123691.35375796,11367400184.48354
1736791200000,2025-01-13 18:00:00,123659.32744557,11380792349.323433
1736794800000,2025-01-13 19:00:00,123626.16783484,11420294030.901031
1736798400000,2025-01-13 20:00:00,123614.9355446,11490626261.49809
1736802000000,2025-01-13 21:00:00,123618.75113967,11648703961.119822
1736805600000,2025-01-13 22:00:00,123580.80473533,11653145933.571632
1736809200000,2025-01-13 23:00:00,123578.01625841,11668671679.282633
1736812800000,2025-01-14 00:00:00,123578.45464228,11673643162.390842
1736816400000,2025-01-14 01:00:00,123643.90878663,11727249845.531237
1736820000000,2025-01-14 02:00:00,123755.92507757,11741171940.752312
1736823600000,2025-01-14 03:00:00,123774.38290185,11735256724.338144
1736827200000,2025-01-14 04:00:00,123838.72481526,11763237332.296663
1736830800000,2025-01-14 05:00:00,123875.12837657,11760336563.677511
1736834400000,2025-01-14 06:00:00,123820.7320598,11741615072.89082
1736838000000,2025-01-14 07:00:00,124126.52612215,11771421372.961248
1736841600000,2025-01-14 08:00:00,124163.45792202,11882190205.380684
1736845200000,2025-01-14 09:00:00,124303.51624893,12070392965.764446
1736848800000,2025-01-14 10:00:00,124364.09474914,12018528407.858467
1736852400000,2025-01-14 11:00:00,124133.17395662,11983092905.945192
1736856000000,2025-01-14 12:00:00,123957.00565503,11921580334.757174
1736859600000,2025-01-14 13:00:00,124020.13488509,11953884763.897224
1736863200000,2025-01-14 14:00:00,123989.5330819,11990616454.69526
1736866800000,2025-01-14 15:00:00,124120.47918222,11991859594.197071
1736870400000,2025-01-14 16:00:00,124102.64861006,11891463199.473194
1736874000000,2025-01-14 17:00:00,124074.60130336,11930395737.07456
1736877600000,2025-01-14 18:00:00,124089.43185494,12016452887.851915
1736881200000,2025-01-14 19:00:00,124109.20976512,11995104669.980906
1736884800000,2025-01-14 20:00:00,124103.28589274,11961791306.351131
1736888400000,2025-01-14 21:00:00,123997.82985554,11951675451.21467
1736892000000,2025-01-14 22:00:00,123971.56238217,11982392579.499311
1736895600000,2025-01-14 23:00:00,123975.88309507,11965422771.938658
1736899200000,2025-01-15 00:00:00,124027.69518282,12015069134.171265
1736902800000,2025-01-15 01:00:00,124020.05830801,12051445797.169483
1736906400000,2025-01-15 02:00:00,124034.2751501,12028558281.094324
1736910000000,2025-01-15 03:00:00,124056.71900031,12054815664.078924
1736913600000,2025-01-15 04:00:00,124038.43301769,12061935427.279455
1736917200000,2025-01-15 05:00:00,124083.49732713,12028612979.499569
1736920800000,2025-01-15 06:00:00,124109.23228534,12048269690.158049
1736924400000,2025-01-15 07:00:00,124129.95261669,12070217095.37537
1736928000000,2025-01-15 08:00:00,124126.11581769,12083887661.38588
1736931600000,2025-01-15 09:00:00,124137.4379116,12017313710.63297
1736935200000,2025-01-15 10:00:00,124226.80335651,12047806914.201023
1736938800000,2025-01-15 11:00:00,124252.85493725,11998636591.42732
1736942400000,2025-01-15 12:00:00,124196.34063866,12030279945.093
1736946000000,2025-01-15 13:00:00,124159.75937563,12218835919.492264
1736949600000,2025-01-15 14:00:00,124169.63524271,12285480070.864418
1736953200000,2025-01-15 15:00:00,124117.25081127,12334733652.599304
1736956800000,2025-01-15 16:00:00,124013.35064778,12274996336.886593
1736960400000,2025-01-15 17:00:00,123948.11220959,12237008917.763412
1736964000000,2025-01-15 18:00:00,123852.9776349,12286175566.842194
1736967600000,2025-01-15 19:00:00,123854.8137674,12375270236.334345
1736971200000,2025-01-15 20:00:00,123844.2780917,12331338946.202509
1736974800000,2025-01-15 21:00:00,123835.27594916,12344146853.404858
1736978400000,2025-01-15 22:00:00,123839.74546812,12359044935.818657
1736982000000,2025-01-15 23:00:00,123803.84177402,12403988325.636904
1736985600000,2025-01-16 00:00:00,123757.18807239,12347073241.755854
1736989200000,2025-01-16 01:00:00,123385.20137307,12354046240.272036
1736992800000,2025-01-16 02:00:00,123369.73831456,12300395748.062143
1736996400000,2025-01-16 03:00:00,123365.91977697,12266043346.828882
1737000000000,2025-01-16 04:00:00,123342.01192914,12279111466.242746
1737003600000,2025-01-16 05:00:00,123345.1139349,12259114200.826172
1737007200000,2025-01-16 06:00:00,123359.27837108,12264852772.051315
1737010800000,2025-01-16 07:00:00,123355.34645612,12293667882.627617
1737014400000,2025-01-16 08:00:00,123369.70160763,12259135113.931292
1737018000000,2025-01-16 09:00:00,123608.37417411,12253578418.736898
1737021600000,2025-01-16 10:00:00,123582.81928131,12260253252.747484
1737025200000,2025-01-16 11:00:00,123593.49044741,12260245642.31333
1737028800000,2025-01-16 12:00:00,123584.6689669,12263151979.298204
1737032400000,2025-01-16 13:00:00,123577.4537283,12254836746.65776
1737036000000,2025-01-16 14:00:00,123635.37529328,12215563571.336489
1737039600000,2025-01-16 15:00:00,123725.55511468,12229135337.254335
1737043200000,2025-01-16 16:00:00,123780.664544,12289194106.57792
1737046800000,2025-01-16 17:00:00,123762.75884124,12300142540.107334
1737050400000,2025-01-16 18:00:00,123697.95170357,12312588500.83406
1737054000000,2025-01-16 19:00:00,123509.37843153,12370013610.30927
1737057600000,2025-01-16 20:00:00,123429.65202844,12401300944.094769
1737061200000,2025-01-16 21:00:00,123441.95158722,12347261675.02875
1737064800000,2025-01-16 22:00:00,123450.76994125,12318665842.899689
1737068400000,2025-01-16 23:00:00,123449.93719624,12329631271.800018
1737072000000,2025-01-17 00:00:00,123449.69479129,12342094603.7466
1737075600000,2025-01-17 01:00:00,123445.26034049,12534605831.406326
1737079200000,2025-01-17 02:00:00,123461.39576157,12477383127.26946
1737082800000,2025-01-17 03:00:00,123523.57661108,12473566918.791689
1737086400000,2025-01-17 04:00:00,123524.96250431,12523923361.275984
1737090000000,2025-01-17 05:00:00,123536.26237224,12523564880.597551
1737093600000,2025-01-17 06:00:00,123545.56582571,12517791818.339643
1737097200000,2025-01-17 07:00:00,123487.94911926,12548030903.01296
1737100800000,2025-01-17 08:00:00,123557.65796157,12571026556.788698
1737104400000,2025-01-17 09:00:00,123557.73548049,12579224087.17014
1737108000000,2025-01-17 10:00:00,123525.59971438,12630492962.650677
1737111600000,2025-01-17 11:00:00,123542.25242424,12631851710.044382
1737115200000,2025-01-17 12:00:00,123668.58283833,12712717107.47742
1737118800000,2025-01-17 13:00:00,123703.01718147,12676344099.391603
1737122400000,2025-01-17 14:00:00,123698.73423431,12706547877.483982
1737126000000,2025-01-17 15:00:00,123409.07252156,12806071363.315563
1737129600000,2025-01-17 16:00:00,123277.55068653,12950170742.412289
1737133200000,2025-01-17 17:00:00,123055.41891626,12813572373.447258
1737136800000,2025-01-17 18:00:00,123115.19054626,12920895233.262938
1737140400000,2025-01-17 19:00:00,123239.69841831,13044585260.673704
1737144000000,2025-01-17 20:00:00,122510.45181066,12815033630.252296
1737147600000,2025-01-17 21:00:00,122454.15755368,12841690375.183706
1737151200000,2025-01-17 22:00:00,122437.16310162,12795063738.544846
1737154800000,2025-01-17 23:00:00,122514.52553992,12774199031.426533
1737158400000,2025-01-18 00:00:00,122676.31300454,12830800402.886148
1737162000000,2025-01-18 01:00:00,122703.5436575,12795585414.25741
1737165600000,2025-01-18 02:00:00,122624.0510584,12791590648.184952
1737169200000,2025-01-18 03:00:00,122599.89299424,12702859189.347372
1737172800000,2025-01-18 04:00:00,122675.84854235,12688524004.569876
1737176400000,2025-01-18 05:00:00,122748.1091018,12701860465.753714
1737180000000,2025-01-18 06:00:00,122800.60690629,12691007898.280682
1737183600000,2025-01-18 07:00:00,122847.25515903,12630784718.374924
1737187200000,2025-01-18 08:00:00,123078.7559824,12687361504.983746
1737190800000,2025-01-18 09:00:00,123112.15354805,12695669841.48264
1737194400000,2025-01-18 10:00:00,123228.34032659,12706439890.18008
1737198000000,2025-01-18 11:00:00,123285.24394698,12788742614.222803
1737201600000,2025-01-18 12:00:00,123360.4394134,12755215043.368124
1737205200000,2025-01-18 13:00:00,123384.79238708,12834019699.71929
1737208800000,2025-01-18 14:00:00,123454.44244503,12824045906.260857
1737212400000,2025-01-18 15:00:00,123445.69999558,12938750586.356272
1737216000000,2025-01-18 16:00:00,123464.93420819,12752179847.489191
1737219600000,2025-01-18 17:00:00,123525.67036756,12818019901.755508
1737223200000,2025-01-18 18:00:00,123521.58235517,12857904698.999825
1737226800000,2025-01-18 19:00:00,123558.02602789,12894099064.18099
1737230400000,2025-01-18 20:00:00,123586.83825782,12845472983.482004
1737234000000,2025-01-18 21:00:00,123714.78347228,12843952313.47998
1737237600000,2025-01-18 22:00:00,123723.44872872,12871040333.89276
1737241200000,2025-01-18 23:00:00,123739.97904224,12916370191.981129
1737244800000,2025-01-19 00:00:00,123740.16583212,12880083361.731916
1737248400000,2025-01-19 01:00:00,123752.96428092,12917491839.355003
1737252000000,2025-01-19 02:00:00,123788.95131648,12972957895.36634
1737255600000,2025-01-19 03:00:00,123806.1615322,12997262620.643751
1737259200000,2025-01-19 04:00:00,123808.6129823,12978539686.90501
1737262800000,2025-01-19 05:00:00,123842.71454436,12987868394.897604
1737266400000,2025-01-19 06:00:00,123847.04980848,13003373148.66884
1737270000000,2025-01-19 07:00:00,123975.82313975,13028374243.623655
1737273600000,2025-01-19 08:00:00,123993.360361,12977140249.058372
1737277200000,2025-01-19 09:00:00,124041.62276704,13057553167.787672
1737280800000,2025-01-19 10:00:00,123873.08307303,12996624295.629148
1737284400000,2025-01-19 11:00:00,123883.33636457,12956053824.183838
1737288000000,2025-01-19 12:00:00,123972.33830422,12960690134.716946
1737291600000,2025-01-19 13:00:00,123909.43500036,13010987017.413586
1737295200000,2025-01-19 14:00:00,124069.53152001,13024851421.903576
1737298800000,2025-01-19 15:00:00,124221.46387964,12986681901.774422
1737302400000,2025-01-19 16:00:00,124211.32566613,13017001900.714949
1737306000000,2025-01-19 17:00:00,124183.15122212,13030555216.91907
1737309600000,2025-01-19 18:00:00,124197.73019039,13015467560.147356
1737313200000,2025-01-19 19:00:00,124244.58701315,13112267476.469725
1737316800000,2025-01-19 20:00:00,124281.51744594,13186566243.630615
1737320400000,2025-01-19 21:00:00,124355.99563845,12951217143.37164
1737324000000,2025-01-19 22:00:00,124484.08365843,12766453472.185022
1737327600000,2025-01-19 23:00:00,124477.07223972,12630347741.285309
1737331200000,2025-01-20 00:00:00,124352.2552915,12427157487.823206
1737334800000,2025-01-20 01:00:00,124351.77484194,12467317987.231203
1737338400000,2025-01-20 02:00:00,124603.21877579,12676886064.158882
1737342000000,2025-01-20 03:00:00,124859.46189815,12693324840.797329
1737345600000,2025-01-20 04:00:00,124941.35110758,12795488407.139118
1737349200000,2025-01-20 05:00:00,125522.42087406,12861938055.10722
1737352800000,2025-01-20 06:00:00,126181.70196968,13560861496.886654
1737356400000,2025-01-20 07:00:00,126408.48111681,13770364463.050936
1737360000000,2025-01-20 08:00:00,126200.72960807,13641827742.04518
1737363600000,2025-01-20 09:00:00,126455.13846368,13648121076.302795
1737367200000,2025-01-20 10:00:00,126579.29713402,13699124950.148052
1737370800000,2025-01-20 11:00:00,126755.70627585,13694817629.068802
1737374400000,2025-01-20 12:00:00,126967.31226237,13530135568.007992
1737378000000,2025-01-20 13:00:00,127138.17837076,13707208664.280046
1737381600000,2025-01-20 14:00:00,127207.16578004,13682618917.572296
1737385200000,2025-01-20 15:00:00,127336.15957904,13612878648.709858
1737388800000,2025-01-20 16:00:00,127280.16380023,13431597312.33517
1737392400000,2025-01-20 17:00:00,127177.29274201,13095491293.09557
1737396000000,2025-01-20 18:00:00,127178.144243,13253972656.114456
1737399600000,2025-01-20 19:00:00,127149.88399186,13186811616.59279
1737403200000,2025-01-20 20:00:00,127072.48575484,13221922283.43422
1737406800000,2025-01-20 21:00:00,127014.14955811,13085647333.656809
1737410400000,2025-01-20 22:00:00,126956.65836399,13143446638.79239
1737414000000,2025-01-20 23:00:00,126971.08562132,12952658925.640232
1737417600000,2025-01-21 00:00:00,126904.86488086,12857226835.48871
1737421200000,2025-01-21 01:00:00,126746.05054811,12804877088.792196
1737424800000,2025-01-21 02:00:00,126721.52889131,12971372066.688314
1737428400000,2025-01-21 03:00:00,126719.65588726,13018103508.620468
1737432000000,2025-01-21 04:00:00,126629.53746175,12967144323.951904
1737435600000,2025-01-21 05:00:00,126432.7693023,12806422871.697088
1737439200000,2025-01-21 06:00:00,126464.62291982,12902845764.889437
1737442800000,2025-01-21 07:00:00,126415.21958899,12901730723.482767
1737446400000,2025-01-21 08:00:00,126437.5980762,12922475301.794432
1737450000000,2025-01-21 09:00:00,126460.40640526,12973850921.58146
1737453600000,2025-01-21 10:00:00,126233.73212302,12996439634.339684
1737457200000,2025-01-21 11:00:00,126252.6026994,13104145721.052555
1737460800000,2025-01-21 12:00:00,126265.38926378,13178453298.316912
1737464400000,2025-01-21 13:00:00,126093.74802274,13174280327.215277
1737468000000,2025-01-21 14:00:00,126070.86206453,13068039876.698095
1737471600000,2025-01-21 15:00:00,126061.03951438,13046734374.330698
1737475200000,2025-01-21 16:00:00,126131.96585418,13315863624.49487
1737478800000,2025-01-21 17:00:00,126177.61019359,13385495081.108068
1737482400000,2025-01-21 18:00:00,126284.90815051,13504608547.378374
1737486000000,2025-01-21 19:00:00,126336.21999552,13474318475.479685
1737489600000,2025-01-21 20:00:00,126206.39639809,13404829085.23548
1737493200000,2025-01-21 21:00:00,126017.75460111,13410486436.436785
1737496800000,2025-01-21 22:00:00,126036.83157356,13364450147.79619
1737500400000,2025-01-21 23:00:00,125911.37698548,13363705257.42352
1737504000000,2025-01-22 00:00:00,125988.15264417,13348253465.981005
1737507600000,2025-01-22 01:00:00,125980.44583118,13316306545.629686
1737511200000,2025-01-22 02:00:00,126002.87127531,13337762307.238367
1737514800000,2025-01-22 03:00:00,125876.16919358,13301581824.717474
1737518400000,2025-01-22 04:00:00,125891.9935251,13283739164.201263
1737522000000,2025-01-22 05:00:00,126076.50592873,13301717073.847635
1737525600000,2025-01-22 06:00:00,126135.38691509,13292692670.57793
1737529200000,2025-01-22 07:00:00,126177.15932016,13275089965.995752
1737532800000,2025-01-22 08:00:00,126181.60479749,13258132295.87602
1737536400000,2025-01-22 09:00:00,126261.22993428,13257485716.487642
1737540000000,2025-01-22 10:00:00,126280.38845317,13258683872.333511
1737543600000,2025-01-22 11:00:00,126242.84969079,13303380111.18405
1737547200000,2025-01-22 12:00:00,126279.53136635,13297484996.732485
1737550800000,2025-01-22 13:00:00,126264.84017321,13119819348.073814
1737554400000,2025-01-22 14:00:00,126170.41845826,13203971434.490974
1737558000000,2025-01-22 15:00:00,126121.77207009,13145759355.366505
1737561600000,2025-01-22 16:00:00,126020.88367065,13071116084.81334
1737565200000,2025-01-22 17:00:00,125831.46101285,13132387447.487797
1737568800000,2025-01-22 18:00:00,125794.36815904,13134151937.551342
1737572400000,2025-01-22 19:00:00,125749.17068433,13146611527.770563
1737576000000,2025-01-22 20:00:00,125731.04703608,13130687180.992506
1737579600000,2025-01-22 21:00:00,125516.0570812,13061289158.922731
1737583200000,2025-01-22 22:00:00,125505.12523215,13088284700.685593
1737586800000,2025-01-22 23:00:00,125473.16661705,13055697331.126354
1737590400000,2025-01-23 00:00:00,125564.39126806,12968475672.349092
1737594000000,2025-01-23 01:00:00,125586.83329839,12912630597.231344
1737597600000,2025-01-23 02:00:00,125604.04248596,12841610598.87974
1737601200000,2025-01-23 03:00:00,125523.01988776,12836663923.64366
1737604800000,2025-01-23 04:00:00,125538.76273136,12796936550.89034
1737608400000,2025-01-23 05:00:00,125555.9120737,12857922926.30874
1737612000000,2025-01-23 06:00:00,125070.1761468,12827294370.218134
1737615600000,2025-01-23 07:00:00,124730.63308091,12800786116.921158
1737619200000,2025-01-23 08:00:00,124645.76521302,12725039378.201769
1737622800000,2025-01-23 09:00:00,124691.63898003,12668705430.305424
1737626400000,2025-01-23 10:00:00,124579.3902303,12695950804.94448
1737630000000,2025-01-23 11:00:00,124510.71877611,12679883411.45939
1737633600000,2025-01-23 12:00:00,124307.40864487,12624807291.472162
1737637200000,2025-01-23 13:00:00,124169.35274163,12721389333.355644
1737640800000,2025-01-23 14:00:00,124002.60568578,13076331345.765057
1737644400000,2025-01-23 15:00:00,123913.82608257,13019076664.983736
1737648000000,2025-01-23 16:00:00,123974.60737322,13121476812.5116
1737651600000,2025-01-23 17:00:00,123900.40363775,13136296333.29861
1737655200000,2025-01-23 18:00:00,123904.42647649,13052644431.20732
1737658800000,2025-01-23 19:00:00,123922.06597741,12976768490.535624
1737662400000,2025-01-23 20:00:00,123758.97191637,12812429949.5181
1737666000000,2025-01-23 21:00:00,123761.9069209,12727459009.072449
1737669600000,2025-01-23 22:00:00,123614.3952629,12852651857.776005
1737673200000,2025-01-23 23:00:00,123646.52367652,12868895218.357698
1737676800000,2025-01-24 00:00:00,123612.19334226,12792909301.043316
1737680400000,2025-01-24 01:00:00,123654.69593249,12745709426.263609
1737684000000,2025-01-24 02:00:00,123672.8016186,12758228095.429173
1737687600000,2025-01-24 03:00:00,123530.30775585,12835575525.185936
1737691200000,2025-01-24 04:00:00,123520.49651854,12939387497.654438
1737694800000,2025-01-24 05:00:00,123622.79344597,12980164585.207624
1737698400000,2025-01-24 06:00:00,123630.39882996,12978870846.405132
1737702000000,2025-01-24 07:00:00,123135.84868922,12935823191.539915
1737705600000,2025-01-24 08:00:00,123049.21194577,12990094604.970304
1737709200000,2025-01-24 09:00:00,123031.75814082,12954066418.902697
1737712800000,2025-01-24 10:00:00,122973.64636348,12931987425.214333
1737716400000,2025-01-24 11:00:00,123015.7996838,12949993256.59192
1737720000000,2025-01-24 12:00:00,122968.22803829,12968955020.126488
1737723600000,2025-01-24 13:00:00,122894.79169708,12933361656.42167
1737727200000,2025-01-24 14:00:00,122897.34414842,12981742039.208658
1737730800000,2025-01-24 15:00:00,122822.48538037,12977386308.38591
1737734400000,2025-01-24 16:00:00,122859.76120886,13031977542.304085
1737738000000,2025-01-24 17:00:00,122706.20264215,13095473761.685032
1737741600000,2025-01-24 18:00:00,122542.48402799,13051426207.042118
1737745200000,2025-01-24 19:00:00,122488.05354038,12960095843.805231
1737748800000,2025-01-24 20:00:00,122502.99548293,12892077354.54132
1737752400000,2025-01-24 21:00:00,122452.1130519,12861511241.31772
1737756000000,2025-01-24 22:00:00,122443.78000356,12866188222.083416
1737759600000,2025-01-24 23:00:00,122449.17817322,12821376938.0825
1737763200000,2025-01-25 00:00:00,122467.23135028,12822778125.86258
1737766800000,2025-01-25 01:00:00,122443.10765222,12820738766.592464
1737770400000,2025-01-25 02:00:00,122442.32030169,12814625829.615908
1737774000000,2025-01-25 03:00:00,122316.75111454,12875191105.287037
1737777600000,2025-01-25 04:00:00,122361.6062494,12810015664.511078
1737781200000,2025-01-25 05:00:00,122373.32551081,12792266551.62404
1737784800000,2025-01-25 06:00:00,122440.03407729,12773361018.758425
1737788400000,2025-01-25 07:00:00,122520.01587884,12785131034.335526
1737792000000,2025-01-25 08:00:00,122545.83129375,12781578934.73033
1737795600000,2025-01-25 09:00:00,122552.18649684,12783124251.6457
1737799200000,2025-01-25 10:00:00,122572.07353755,12788706392.462368
1737802800000,2025-01-25 11:00:00,122574.36027707,12831114928.647907
1737806400000,2025-01-25 12:00:00,122579.86351374,12840153286.202982
1737810000000,2025-01-25 13:00:00,122598.72823443,12829192751.76316
1737813600000,2025-01-25 14:00:00,122601.30299017,12822032859.670273
1737817200000,2025-01-25 15:00:00,122578.34499562,12855680227.566408
1737820800000,2025-01-25 16:00:00,122555.70750118,12829931338.734545
1737824400000,2025-01-25 17:00:00,122573.45032616,12842517132.852709
1737828000000,2025-01-25 18:00:00,122656.04140585,12876197910.88856
1737831600000,2025-01-25 19:00:00,122593.22567264,12872004668.886066
1737835200000,2025-01-25 20:00:00,122591.65527157,12882871524.549412
1737838800000,2025-01-25 21:00:00,122565.11696646,12879379095.306416
1737842400000,2025-01-25 22:00:00,122545.20038245,12877548609.86547
1737846000000,2025-01-25 23:00:00,122572.19066339,12837456480.822178
1737849600000,2025-01-26 00:00:00,122558.14465861,12814657305.209091
1737853200000,2025-01-26 01:00:00,122554.22394657,12826353334.111662
1737856800000,2025-01-26 02:00:00,122566.73220099,12817056731.536816
1737860400000,2025-01-26 03:00:00,122481.87557185,12872975324.710497
1737864000000,2025-01-26 04:00:00,122462.72820946,12875909505.326244
1737867600000,2025-01-26 05:00:00,122463.16000741,12862628983.307934
1737871200000,2025-01-26 06:00:00,122504.2643569,12866164214.49516
1737874800000,2025-01-26 07:00:00,122463.9098256,12854940443.48852
1737878400000,2025-01-26 08:00:00,122454.41791286,12860718591.345917
1737882000000,2025-01-26 09:00:00,122471.94739177,12814363743.559143
1737885600000,2025-01-26 10:00:00,122424.51275538,12793659968.018513
1737889200000,2025-01-26 11:00:00,122394.36321081,12819630447.097769
1737892800000,2025-01-26 12:00:00,122338.80833155,12809939817.66204
1737896400000,2025-01-26 13:00:00,122340.03158648,12830452064.34133
1737900000000,2025-01-26 14:00:00,122317.6561755,12839886795.405582
1737903600000,2025-01-26 15:00:00,122348.8628642,12848323525.67549
1737907200000,2025-01-26 16:00:00,122336.25720705,12838852702.457912
1737910800000,2025-01-26 17:00:00,122337.41916684,12840893658.92783
1737914400000,2025-01-26 18:00:00,122332.43031566,12857481753.675596
1737918000000,2025-01-26 19:00:00,122471.47068864,12870725328.937698
1737921600000,2025-01-26 20:00:00,122332.64179375,12832940380.669004
1737925200000,2025-01-26 21:00:00,122306.15923761,12806189600.429544
1737928800000,2025-01-26 22:00:00,122306.72521317,12805316907.983831
1737932400000,2025-01-26 23:00:00,122256.44448066,12550691787.0935
1737936000000,2025-01-27 00:00:00,122244.02827514,12464465745.457815
1737939600000,2025-01-27 01:00:00,122274.72409303,12433044338.941998
1737943200000,2025-01-27 02:00:00,122355.99328186,12349923981.739666
1737946800000,2025-01-27 03:00:00,122352.75500084,12406424653.65322
1737950400000,2025-01-27 04:00:00,122416.42707116,12283062019.34991
1737954000000,2025-01-27 05:00:00,122356.09840304,12274101378.75069
1737957600000,2025-01-27 06:00:00,122214.02544929,12090312632.699371
1737961200000,2025-01-27 07:00:00,122109.39306497,12108696763.711006
1737964800000,2025-01-27 08:00:00,122089.70494038,12058243901.097198
1737968400000,2025-01-27 09:00:00,121743.11604393,12086012641.95354
1737972000000,2025-01-27 10:00:00,122043.05903709,12001877445.815825
1737975600000,2025-01-27 11:00:00,121902.10506687,12049161282.286251
1737979200000,2025-01-27 12:00:00,121946.17236192,12076828878.43282
1737982800000,2025-01-27 13:00:00,122017.27080347,12264559998.962482
1737986400000,2025-01-27 14:00:00,122026.35879977,12459537468.265554
1737990000000,2025-01-27 15:00:00,122375.41456616,12422583695.89962
1737993600000,2025-01-27 16:00:00,122385.51361623,12197882079.62326
1737997200000,2025-01-27 17:00:00,122196.90518827,12136113112.31533
1738000800000,2025-01-27 18:00:00,122121.84568979,12112571539.116947
1738004400000,2025-01-27 19:00:00,122121.84568979,12112571539.116947
1738008000000,2025-01-27 20:00:00,122163.4380611,12428468339.11946
1738011600000,2025-01-27 21:00:00,122211.839286,12382662838.271397
1738015200000,2025-01-27 22:00:00,122205.89241383,12407009922.314531
1738018800000,2025-01-27 23:00:00,122197.79753558,12450194423.357689
1738022400000,2025-01-28 00:00:00,122165.95874995,12450613575.697268
1738026000000,2025-01-28 01:00:00,122181.2545697,12395923161.661936
1738029600000,2025-01-28 02:00:00,122042.58273613,12481778679.423508
1738033200000,2025-01-28 03:00:00,121925.55683604,12527094662.790684
1738036800000,2025-01-28 04:00:00,121878.21476581,12596442712.825705
1738040400000,2025-01-28 05:00:00,121951.38834296,12560864455.479849
1738044000000,2025-01-28 06:00:00,121865.42950941,12511166470.385675
1738047600000,2025-01-28 07:00:00,121841.5538443,12509996388.960962
1738051200000,2025-01-28 08:00:00,121831.74521215,12522259746.639963
1738054800000,2025-01-28 09:00:00,121864.06470075,12509935076.311232
1738058400000,2025-01-28 10:00:00,121858.70836606,12516446741.86546
1738062000000,2025-01-28 11:00:00,121895.89994915,12527793464.682056
1738065600000,2025-01-28 12:00:00,122015.10655545,12519272364.10842
1738069200000,2025-01-28 13:00:00,121987.87769486,12523483867.76299
1738072800000,2025-01-28 14:00:00,122000.61381826,12510468102.065529
1738076400000,2025-01-28 15:00:00,121888.36898259,12597709026.666023
1738080000000,2025-01-28 16:00:00,121965.49203009,12454095304.478048
1738083600000,2025-01-28 17:00:00,122041.27823267,12502032048.58975
1738087200000,2025-01-28 18:00:00,122044.57405749,12468970118.370085
1738090800000,2025-01-28 19:00:00,122174.8236914,12526440244.72962
1738094400000,2025-01-28 20:00:00,122185.03471267,12464276930.574177
1738098000000,2025-01-28 21:00:00,122160.09945681,12318610047.60451
1738101600000,2025-01-28 22:00:00,122150.7922574,12327890372.965408
1738105200000,2025-01-28 23:00:00,122140.52264305,12377766138.735926
1738108800000,2025-01-29 00:00:00,122222.84791492,12422117136.904043
